lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-008779,"Nelson, Scott and Manning",70050,Website,Won,Finance,11-50,12764,Carol Williams,2024-10-08,2024-12-14
LEAD-008780,Mcguire LLC,74423,Cold Outbound,New,Other,11-50,17005,Eva Rodriguez,2024-12-18,
LEAD-008781,"Davidson, Jones and Atkins",18470,Website,Opportunity,Professional Services,500+,609364,David Johnson,2024-11-09,
LEAD-008782,"Howe, Washington and Walker",62958,Cold Outbound,Opportunity,Other,51-200,29467,Bob Martinez,2024-09-26,
LEAD-008783,Becker Ltd,50594,Website,Opportunity,Professional Services,201-500,117775,Alice Chen,2024-06-29,
LEAD-008784,Vargas-Stephens,65702,Partner,New,Technology,1-10,5431,Carol Williams,2024-09-24,
LEAD-008785,Williams-Hernandez,42431,Partner,New,Professional Services,11-50,17757,Carol Williams,2024-12-26,
LEAD-008786,Simmons PLC,29334,Cold Outbound,Lost,Healthcare,51-200,29477,David Johnson,2024-02-27,2024-08-05
LEAD-008787,Davis Group,47967,Referral,Qualified,Other,11-50,21061,Bob Martinez,2024-08-29,
LEAD-008788,"Glenn, Santana and Holmes",31907,Event,Qualified,Professional Services,1-10,5459,Eva Rodriguez,2024-07-14,
LEAD-008789,Delgado Inc,28342,Content,Qualified,Manufacturing,51-200,74872,Carol Williams,2024-11-08,
LEAD-008790,"Knight, Hernandez and Collins",24848,Referral,Qualified,Healthcare,51-200,38973,Alice Chen,2024-06-07,
LEAD-008791,Holder-Stone,16352,Website,Lost,Manufacturing,201-500,195507,Alice Chen,2024-08-27,
LEAD-008792,Cochran-Shelton,64638,Content,Won,Retail,11-50,17451,Eva Rodriguez,2024-05-20,2024-11-11
LEAD-008793,"Wells, Compton and Parsons",46968,Event,Opportunity,Professional Services,51-200,62386,Eva Rodriguez,2024-12-04,
LEAD-008794,Camacho-Butler,99666,Referral,Won,Professional Services,11-50,15691,David Johnson,2024-10-24,
LEAD-008795,"Turner, Mills and Patel",76486,Referral,Won,Healthcare,500+,355650,Bob Martinez,2024-03-16,2024-07-31
LEAD-008796,"Todd, Snyder and Sims",75711,Referral,Opportunity,Technology,11-50,10585,Bob Martinez,2024-05-02,
LEAD-008797,Phillips-Lopez,37354,Website,New,Retail,11-50,18124,Bob Martinez,2024-09-05,
LEAD-008798,Harris-Wilson,72672,Cold Outbound,Opportunity,Retail,11-50,9322,Bob Martinez,2024-12-15,
LEAD-008799,Cordova-Frazier,01085,Event,Lost,Other,1-10,5343,Bob Martinez,2024-10-21,
LEAD-008800,Spencer LLC,30417,Website,Qualified,Other,51-200,62024,Carol Williams,2024-01-18,
LEAD-008801,King LLC,77536,Content,Opportunity,Retail,201-500,98366,David Johnson,2024-03-30,
LEAD-008802,"Fitzgerald, Lopez and Hayden",24210,Referral,Opportunity,Professional Services,51-200,50569,David Johnson,2024-03-02,
LEAD-008803,Benitez Group,21912,Referral,Opportunity,Finance,11-50,14997,Eva Rodriguez,2024-06-03,
LEAD-008804,Graham-Herman,59482,Partner,Won,Finance,51-200,66007,Bob Martinez,2024-10-02,
LEAD-008805,Patel PLC,13354,Referral,New,Retail,1-10,7776,Alice Chen,2024-07-31,
LEAD-008806,Evans-Mann,38334,Website,Qualified,Technology,11-50,12835,Eva Rodriguez,2024-11-17,
LEAD-008807,"Griffin, Sharp and Anderson",57311,Cold Outbound,New,Technology,51-200,36572,Eva Rodriguez,2024-08-31,
LEAD-008808,Edwards-Jones,29122,Partner,Won,Manufacturing,51-200,49364,Eva Rodriguez,2024-11-23,
LEAD-008809,Love Group,93962,Referral,Opportunity,Finance,51-200,52741,Bob Martinez,2024-08-03,
LEAD-008810,Munoz-Garcia,60136,Referral,Qualified,Healthcare,500+,469358,Eva Rodriguez,2024-10-28,
LEAD-008811,"Taylor, Anderson and Douglas",49950,Website,Qualified,Technology,51-200,34041,Eva Rodriguez,2024-01-14,
LEAD-008812,Skinner-Joseph,72068,Website,Won,Other,51-200,59693,David Johnson,2024-02-01,2024-06-15
LEAD-008813,Tyler-Baker,25529,Website,New,Other,11-50,15968,Eva Rodriguez,2024-01-02,
LEAD-008814,"Fuentes, Smith and Hughes",72210,Referral,Qualified,Other,1-10,3937,Alice Chen,2024-04-17,
LEAD-008815,Kelly-Garza,12871,Partner,Won,Manufacturing,11-50,9994,Carol Williams,2024-12-02,
LEAD-008816,"Reyes, Torres and Zimmerman",79928,Cold Outbound,Qualified,Retail,500+,513050,Bob Martinez,2024-05-01,
LEAD-008817,Huynh-Lewis,65409,Referral,Qualified,Retail,1-10,4227,Bob Martinez,2024-08-19,
LEAD-008818,"Horn, Davis and Martinez",22134,Event,New,Other,500+,414191,Alice Chen,2024-11-26,
LEAD-008819,Perez-Cardenas,81431,Referral,Opportunity,Finance,11-50,18634,Carol Williams,2024-12-10,
LEAD-008820,Floyd-Cantu,29118,Website,Won,Professional Services,500+,511473,Carol Williams,2024-03-04,2024-06-18
LEAD-008821,"Reynolds, Gilbert and Johnson",28343,Event,Qualified,Healthcare,201-500,172345,Alice Chen,2024-01-10,
LEAD-008822,Francis Ltd,98592,Website,Qualified,Healthcare,1-10,5981,Bob Martinez,2024-04-27,
LEAD-008823,Phillips PLC,19425,Referral,Won,Technology,11-50,14963,Alice Chen,2024-08-20,2024-11-13
LEAD-008824,Diaz-Dawson,22937,Referral,Qualified,Technology,51-200,44039,Alice Chen,2024-09-29,
LEAD-008825,Cervantes-Love,83276,Event,Qualified,Retail,51-200,64466,Eva Rodriguez,2024-08-31,
LEAD-008826,Gross PLC,99518,Event,Opportunity,Retail,51-200,31239,Eva Rodriguez,2024-07-15,
LEAD-008827,Massey Group,73842,Referral,Opportunity,Other,201-500,176328,Bob Martinez,2024-07-17,
LEAD-008828,Brown-Page,87936,Website,New,Finance,500+,201521,Bob Martinez,2024-12-27,
LEAD-008829,Wilson PLC,44718,Website,Opportunity,Professional Services,51-200,60265,David Johnson,2024-08-17,
LEAD-008830,Porter LLC,03598,Referral,New,Retail,11-50,14760,Alice Chen,2024-03-25,
LEAD-008831,Kim-Hull,48030,Referral,Qualified,Technology,11-50,13696,Eva Rodriguez,2024-07-18,
LEAD-008832,Henry LLC,51358,Partner,New,Healthcare,1-10,5714,Carol Williams,2024-08-14,
LEAD-008833,Cisneros and Sons,56565,Website,New,Retail,201-500,182878,David Johnson,2024-03-24,
LEAD-008834,Martin and Sons,79383,Website,Opportunity,Manufacturing,500+,408891,Eva Rodriguez,2024-03-29,
LEAD-008835,"Morris, Hawkins and Noble",93219,Cold Outbound,Qualified,Technology,201-500,115016,David Johnson,2024-06-19,
LEAD-008836,Roberts and Sons,25048,Website,New,Other,500+,594343,Eva Rodriguez,2024-09-23,
LEAD-008837,Hooper Ltd,30683,Website,New,Healthcare,11-50,13276,Bob Martinez,2024-12-07,
LEAD-008838,"Humphrey, Fox and Salinas",77086,Website,Opportunity,Other,201-500,118773,Carol Williams,2024-08-03,
LEAD-008839,Collins-Ruiz,47871,Event,New,Other,11-50,9769,Bob Martinez,2024-11-29,
LEAD-008840,Scott-Stevens,46310,Event,Qualified,Retail,11-50,9918,Carol Williams,2024-03-26,
LEAD-008841,Cruz-Heath,45841,Website,Qualified,Other,201-500,159298,Alice Chen,2024-10-23,
LEAD-008842,Morales-Smith,99671,Website,Won,Professional Services,11-50,9096,David Johnson,2024-06-23,2024-12-05
LEAD-008843,Rivers-Taylor,04281,Content,Qualified,Technology,11-50,20650,David Johnson,2024-11-27,
LEAD-008844,"Phelps, Wilson and Rasmussen",08003,Referral,Qualified,Finance,11-50,13265,Alice Chen,2024-11-01,
LEAD-008845,"Newman, Martinez and Carpenter",55711,Content,Won,Technology,51-200,48606,David Johnson,2024-12-26,
LEAD-008846,Trevino PLC,58630,Referral,Opportunity,Other,11-50,13395,Eva Rodriguez,2024-06-10,
LEAD-008847,"Martin, Peters and Green",55734,Website,Opportunity,Technology,201-500,112787,Carol Williams,2024-06-20,
LEAD-008848,Simmons Ltd,30305,Website,New,Other,11-50,12162,Alice Chen,2024-11-02,
LEAD-008849,George and Sons,85602,Website,New,Manufacturing,51-200,51582,David Johnson,2024-11-26,
LEAD-008850,Escobar Ltd,56667,Content,Won,Technology,1-10,3868,Alice Chen,2024-10-29,
LEAD-008851,Schneider-Murillo,56714,Referral,Qualified,Healthcare,1-10,5757,Alice Chen,2024-06-16,
LEAD-008852,"Martin, Hodges and Mccullough",58579,Content,New,Retail,201-500,119163,David Johnson,2024-06-04,
LEAD-008853,"Levy, Johnson and Nelson",75160,Website,Won,Manufacturing,201-500,228749,Carol Williams,2024-05-16,2024-11-04
LEAD-008854,Davis and Sons,08837,Cold Outbound,Opportunity,Technology,500+,235740,David Johnson,2024-04-08,
LEAD-008855,"Sloan, Harris and Peterson",46526,Partner,Won,Manufacturing,51-200,44357,Alice Chen,2024-11-11,
LEAD-008856,"Hill, Johns and Hart",18229,Referral,Opportunity,Technology,1-10,3764,Bob Martinez,2024-02-13,
LEAD-008857,"Barrett, Jarvis and Yates",49017,Website,Won,Healthcare,201-500,95853,Alice Chen,2024-05-16,2024-10-16
LEAD-008858,Moore LLC,58795,Website,Won,Finance,201-500,237911,Carol Williams,2024-03-11,2024-07-06
LEAD-008859,Johnson Group,98178,Website,Won,Professional Services,51-200,54632,Alice Chen,2024-10-18,
LEAD-008860,Mcdonald Ltd,26810,Event,Qualified,Retail,1-10,5336,Alice Chen,2024-02-04,
LEAD-008861,Sherman-Smith,48218,Event,Opportunity,Technology,11-50,8527,Bob Martinez,2024-08-05,
LEAD-008862,"Swanson, Perez and Bennett",42754,Referral,Won,Professional Services,51-200,35819,David Johnson,2024-08-31,
LEAD-008863,"Davis, Norris and Barber",61107,Website,New,Healthcare,500+,387617,David Johnson,2024-08-13,
LEAD-008864,Frost-Rojas,23128,Website,Qualified,Other,51-200,53187,Eva Rodriguez,2024-11-14,
LEAD-008865,"Drake, Mckinney and Armstrong",22904,Event,Opportunity,Other,11-50,14940,Alice Chen,2024-04-10,
LEAD-008866,Jones and Sons,46163,Website,Won,Finance,201-500,142467,Bob Martinez,2024-07-13,2024-08-20
LEAD-008867,"Fischer, Morse and Clark",62263,Referral,New,Manufacturing,11-50,15299,Carol Williams,2024-11-27,
LEAD-008868,Lee-Norris,86324,Website,Qualified,Manufacturing,11-50,12694,Bob Martinez,2024-05-10,
LEAD-008869,"Crawford, Burns and Murray",20906,Referral,Qualified,Professional Services,51-200,74424,Bob Martinez,2024-07-20,
LEAD-008870,Alvarez-Diaz,28398,Cold Outbound,New,Technology,51-200,46072,Eva Rodriguez,2024-03-22,
LEAD-008871,Kramer-Coleman,59225,Event,Won,Other,51-200,52165,Bob Martinez,2024-03-22,2024-06-13
LEAD-008872,Davis-Scott,12303,Website,Opportunity,Professional Services,1-10,4598,Carol Williams,2024-08-19,
LEAD-008873,Richards and Sons,30634,Referral,Opportunity,Other,201-500,183457,Alice Chen,2024-10-27,
LEAD-008874,"Johnson, Kelley and Stephens",19081,Event,Qualified,Retail,500+,426575,Carol Williams,2024-04-25,
LEAD-008875,Reynolds Group,06248,Cold Outbound,Opportunity,Retail,51-200,62616,Eva Rodriguez,2024-11-28,
LEAD-008876,Lee PLC,63670,Website,Qualified,Professional Services,51-200,63139,Carol Williams,2024-08-23,
LEAD-008877,Frazier Group,16847,Cold Outbound,Opportunity,Professional Services,500+,621342,Eva Rodriguez,2024-11-25,
LEAD-008878,Wilson-Glenn,24322,Partner,Won,Professional Services,1-10,2219,Bob Martinez,2024-01-13,2024-04-04
LEAD-008879,Jones and Sons,84770,Website,Qualified,Retail,11-50,18662,Alice Chen,2024-08-24,
LEAD-008880,Cook PLC,96783,Event,Opportunity,Finance,1-10,6760,David Johnson,2024-01-01,
LEAD-008881,Campbell-Curry,38668,Partner,Won,Healthcare,11-50,14679,Eva Rodriguez,2024-06-09,2024-07-21
LEAD-008882,Porter-Moore,99027,Referral,New,Technology,51-200,58089,David Johnson,2024-01-29,
LEAD-008883,Haney-Munoz,39477,Referral,Opportunity,Retail,51-200,74520,Carol Williams,2024-02-03,
LEAD-008884,Shields PLC,60401,Website,Won,Other,1-10,7049,Alice Chen,2024-06-01,2024-09-27
LEAD-008885,Mcbride Group,59006,Referral,New,Retail,1-10,5076,David Johnson,2024-10-28,
LEAD-008886,Petersen-Padilla,50136,Website,Qualified,Healthcare,11-50,13866,Eva Rodriguez,2024-01-08,
LEAD-008887,Combs-Pollard,17060,Website,New,Healthcare,201-500,222635,David Johnson,2024-09-12,
LEAD-008888,"Duncan, Davis and Zavala",33621,Referral,Won,Technology,11-50,19190,Alice Chen,2024-07-05,2024-11-22
LEAD-008889,Moreno Inc,57760,Cold Outbound,Opportunity,Retail,11-50,16655,Bob Martinez,2024-05-28,
LEAD-008890,Austin-Armstrong,42122,Website,New,Technology,51-200,76207,David Johnson,2024-06-28,
LEAD-008891,"Hall, Hayes and Levine",92136,Referral,Lost,Retail,201-500,175633,David Johnson,2024-08-14,2024-12-26
LEAD-008892,"Foster, Williams and White",51103,Event,New,Professional Services,1-10,5458,Bob Martinez,2024-03-16,
LEAD-008893,White-Torres,30622,Website,Qualified,Finance,11-50,15667,David Johnson,2024-09-18,
LEAD-008894,Brown PLC,93950,Website,New,Technology,1-10,5559,Eva Rodriguez,2024-11-06,
LEAD-008895,Bradley-Gonzales,38664,Content,Opportunity,Finance,11-50,13742,Carol Williams,2024-03-02,
LEAD-008896,Pruitt-Oliver,78260,Content,Opportunity,Technology,11-50,12432,Carol Williams,2024-07-01,
LEAD-008897,Beck Ltd,07642,Partner,Lost,Technology,11-50,12158,Bob Martinez,2024-05-21,2024-08-22
LEAD-008898,Herman-Wallace,34205,Referral,Won,Technology,11-50,16144,Alice Chen,2024-03-16,2024-08-04
LEAD-008899,Tate Group,24826,Website,New,Technology,11-50,22048,Eva Rodriguez,2024-06-30,
LEAD-008900,Wilson Ltd,60611,Cold Outbound,Qualified,Manufacturing,51-200,39241,Bob Martinez,2024-05-10,
LEAD-008901,Byrd-Davis,12873,Referral,Opportunity,Technology,500+,582181,Eva Rodriguez,2024-06-30,
LEAD-008902,"Porter, Garrett and White",71446,Website,Opportunity,Retail,51-200,50445,Bob Martinez,2024-11-20,
LEAD-008903,Smith-Burch,77583,Partner,New,Finance,1-10,4101,Carol Williams,2024-06-13,
LEAD-008904,"Peterson, Romero and Watts",42758,Event,Lost,Other,51-200,59735,David Johnson,2024-12-02,
LEAD-008905,"Parks, Fisher and Brown",30066,Website,Opportunity,Retail,201-500,161692,Eva Rodriguez,2024-12-26,
LEAD-008906,"Cooper, Jacobs and Gonzalez",42649,Cold Outbound,New,Finance,51-200,59622,Carol Williams,2024-05-14,
LEAD-008907,"Gray, Donaldson and Atkins",87567,Website,New,Technology,500+,642181,Alice Chen,2024-11-13,
LEAD-008908,"Carter, Lewis and Terry",60084,Website,Won,Manufacturing,51-200,57040,Alice Chen,2024-03-16,2024-05-29
LEAD-008909,Hill-Stephenson,05742,Cold Outbound,Qualified,Other,11-50,17435,Bob Martinez,2024-01-20,
LEAD-008910,Reyes and Sons,76041,Referral,New,Healthcare,11-50,19362,Bob Martinez,2024-07-09,
LEAD-008911,Franco-Barrett,23889,Event,Qualified,Professional Services,1-10,5101,Eva Rodriguez,2024-12-09,
LEAD-008912,Wheeler-Stokes,49455,Cold Outbound,New,Healthcare,51-200,69270,Eva Rodriguez,2024-11-06,
LEAD-008913,Moss-Holmes,48896,Cold Outbound,Won,Other,500+,485793,Carol Williams,2024-09-11,
LEAD-008914,"Hughes, Montgomery and Fuentes",04419,Website,Qualified,Manufacturing,51-200,38365,David Johnson,2024-09-02,
LEAD-008915,Compton-Garner,64401,Website,Won,Healthcare,11-50,20930,Alice Chen,2024-05-15,2024-07-09
LEAD-008916,Wilkinson-Lamb,38241,Website,Qualified,Finance,11-50,10937,Carol Williams,2024-04-02,
LEAD-008917,Nash-Meadows,59487,Partner,Won,Manufacturing,500+,255826,Bob Martinez,2024-12-01,
LEAD-008918,Holland-Love,72845,Event,Qualified,Other,1-10,2714,Alice Chen,2024-02-20,
LEAD-008919,Johnson-Diaz,55012,Partner,Won,Other,1-10,4321,Bob Martinez,2024-06-20,2024-09-03
LEAD-008920,Jackson-Holland,85931,Referral,New,Other,51-200,71958,Carol Williams,2024-08-05,
LEAD-008921,"Nelson, Decker and Warren",02726,Referral,Opportunity,Healthcare,1-10,4971,Bob Martinez,2024-06-03,
LEAD-008922,Johns-May,30241,Content,New,Manufacturing,11-50,21854,Alice Chen,2024-04-10,
LEAD-008923,Rich-Young,45859,Website,Lost,Healthcare,201-500,74704,Bob Martinez,2024-11-08,
LEAD-008924,Ramirez-Camacho,68112,Referral,New,Technology,11-50,2372,Bob Martinez,2024-01-13,
LEAD-008925,Warren-Brooks,04863,Website,Opportunity,Manufacturing,11-50,11176,Alice Chen,2024-07-25,
LEAD-008926,Gonzalez PLC,63070,Partner,Opportunity,Retail,51-200,60557,Carol Williams,2024-05-24,
LEAD-008927,Carpenter-Lopez,87035,Referral,Opportunity,Healthcare,1-10,5387,Carol Williams,2024-08-23,
LEAD-008928,Wright PLC,84645,Event,Opportunity,Other,11-50,18517,Alice Chen,2024-05-27,
LEAD-008929,Cherry-Warren,20151,Cold Outbound,Qualified,Professional Services,1-10,5313,David Johnson,2024-09-27,
LEAD-008930,Shepherd-Johnson,33854,Website,Qualified,Other,11-50,12257,Alice Chen,2024-03-26,
LEAD-008931,Clark-Ponce,89433,Website,Opportunity,Other,500+,42389,Bob Martinez,2024-12-06,
LEAD-008932,Miller-Smith,19520,Partner,Opportunity,Healthcare,51-200,33676,Bob Martinez,2024-12-07,
LEAD-008933,Robinson-Cochran,43777,Website,Opportunity,Retail,11-50,15007,Alice Chen,2024-10-01,
LEAD-008934,Roberson-Edwards,78722,Website,New,Healthcare,11-50,17809,Bob Martinez,2024-01-18,
LEAD-008935,"Suarez, Russell and Black",54114,Website,Opportunity,Healthcare,201-500,169600,Bob Martinez,2024-12-03,
LEAD-008936,"Hayes, Perkins and Harris",44906,Referral,Qualified,Professional Services,11-50,14579,David Johnson,2024-12-11,
LEAD-008937,Middleton-Mcdonald,17250,Partner,Opportunity,Manufacturing,11-50,15688,Carol Williams,2024-09-08,
LEAD-008938,Adams-Lucero,46037,Event,Opportunity,Professional Services,51-200,73028,Eva Rodriguez,2024-11-02,
LEAD-008939,Shields-Reese,92802,Cold Outbound,Lost,Healthcare,51-200,63106,Bob Martinez,2024-04-06,2024-07-16
LEAD-008940,Rosales and Sons,65236,Referral,Won,Retail,51-200,30395,Carol Williams,2024-12-16,
LEAD-008941,Gonzalez-Bowers,77016,Event,Won,Other,11-50,12348,David Johnson,2024-08-28,2024-11-02
LEAD-008942,Baker-Rogers,48749,Website,Won,Finance,51-200,57345,Alice Chen,2024-02-26,2024-07-26
LEAD-008943,Erickson PLC,69331,Event,Won,Retail,1-10,4859,David Johnson,2024-04-20,2024-06-29
LEAD-008944,Brown Inc,56686,Referral,Opportunity,Professional Services,500+,391308,Bob Martinez,2024-01-09,
LEAD-008945,Fuller Group,24845,Partner,Opportunity,Healthcare,500+,483429,David Johnson,2024-01-18,
LEAD-008946,Brock-Rodriguez,24474,Website,Qualified,Manufacturing,11-50,11898,Eva Rodriguez,2024-12-05,
LEAD-008947,"Murphy, Myers and Davila",13060,Cold Outbound,Won,Professional Services,201-500,129116,Eva Rodriguez,2024-04-11,2024-08-07
LEAD-008948,"Ibarra, Alvarez and Schultz",56583,Website,Qualified,Manufacturing,11-50,18769,Carol Williams,2024-03-19,
LEAD-008949,"Gonzalez, Young and Davenport",71375,Referral,Lost,Retail,11-50,14107,Alice Chen,2024-06-14,2024-08-01
LEAD-008950,Baker and Sons,21560,Referral,Won,Professional Services,11-50,16000,Bob Martinez,2024-12-11,
LEAD-008951,West-Rios,01096,Referral,Won,Finance,11-50,17686,Eva Rodriguez,2024-04-14,2024-06-14
LEAD-008952,"Potts, Rice and Clark",55390,Event,Qualified,Retail,51-200,39946,Carol Williams,2024-05-12,
LEAD-008953,Bautista LLC,66610,Website,New,Retail,500+,429592,Bob Martinez,2024-09-16,
LEAD-008954,"Parks, Ortiz and Lopez",82321,Referral,Opportunity,Healthcare,51-200,38594,Bob Martinez,2024-06-30,
LEAD-008955,Barber PLC,23086,Website,New,Finance,500+,232652,Bob Martinez,2024-07-01,
LEAD-008956,Reynolds-Ruiz,61257,Referral,Won,Other,11-50,12145,Eva Rodriguez,2024-07-05,2024-09-26
LEAD-008957,Fields Ltd,33896,Cold Outbound,Qualified,Other,201-500,252207,Bob Martinez,2024-07-29,
LEAD-008958,"Dunlap, Pugh and Greene",43976,Website,New,Professional Services,51-200,19595,David Johnson,2024-04-02,
LEAD-008959,"Ross, Davis and Robinson",46947,Event,New,Finance,11-50,6503,Carol Williams,2024-02-12,
LEAD-008960,Lopez Group,44805,Website,Qualified,Other,201-500,165270,David Johnson,2024-04-08,
LEAD-008961,George-Chapman,11568,Referral,New,Finance,51-200,43975,Bob Martinez,2024-04-25,
LEAD-008962,"Garcia, Doyle and Clark",54723,Referral,Lost,Healthcare,51-200,72492,Bob Martinez,2024-12-20,
LEAD-008963,Jimenez PLC,22940,Cold Outbound,Opportunity,Finance,201-500,182755,David Johnson,2024-06-22,
LEAD-008964,Cook Ltd,67739,Event,Lost,Retail,201-500,156260,Eva Rodriguez,2024-07-15,2024-09-11
LEAD-008965,Burns Inc,71209,Website,Qualified,Finance,500+,467613,Eva Rodriguez,2024-10-21,
LEAD-008966,Burton Group,93669,Website,Qualified,Finance,201-500,70813,David Johnson,2024-11-24,
LEAD-008967,"Cox, Tanner and Cardenas",21227,Referral,New,Other,11-50,20931,David Johnson,2024-04-13,
LEAD-008968,Crawford Group,58210,Referral,New,Healthcare,201-500,140765,Bob Martinez,2024-07-23,
LEAD-008969,Juarez Ltd,71202,Partner,Opportunity,Healthcare,11-50,20954,Alice Chen,2024-09-07,
LEAD-008970,Alexander-Cross,37881,Event,Opportunity,Retail,500+,655465,Bob Martinez,2024-07-17,
LEAD-008971,Trujillo and Sons,18829,Website,New,Professional Services,51-200,25938,Eva Rodriguez,2024-04-08,
LEAD-008972,"Skinner, Bell and Lewis",45672,Referral,Opportunity,Healthcare,51-200,55290,Bob Martinez,2024-12-27,
LEAD-008973,Keller-Vaughn,80823,Partner,Lost,Finance,51-200,63204,Carol Williams,2024-01-03,2024-03-27
LEAD-008974,Rich-Oliver,06338,Cold Outbound,Opportunity,Retail,1-10,5616,Bob Martinez,2024-07-05,
LEAD-008975,Palmer PLC,23410,Referral,New,Technology,11-50,13179,Bob Martinez,2024-01-04,
LEAD-008976,Wilson Group,64862,Website,New,Technology,500+,549658,Bob Martinez,2024-08-03,
LEAD-008977,"Sanchez, Alvarado and Price",54546,Website,Won,Healthcare,51-200,64587,Alice Chen,2024-04-09,2024-08-22
