lead_id,company_name,zip_code,lead_source,lead_status,industry,company_size,deal_value,sales_rep,created_date,close_date
LEAD-010933,Jones Group,40132,Website,Lost,Manufacturing,51-200,22782,Alice Chen,2024-11-19,
LEAD-010934,Lopez-Campbell,61445,Website,New,Retail,51-200,34844,David Johnson,2024-09-06,
LEAD-010935,Shaw-Golden,04143,Partner,Qualified,Technology,500+,565990,Carol Williams,2024-11-25,
LEAD-010936,Rogers-Odonnell,18601,Event,New,Other,1-10,5666,Carol Williams,2024-10-13,
LEAD-010937,Snow Group,03586,Referral,Opportunity,Healthcare,51-200,44604,Alice Chen,2024-09-13,
LEAD-010938,Simmons Ltd,40579,Cold Outbound,New,Other,1-10,3717,Carol Williams,2024-08-06,
LEAD-010939,Ross-Donovan,62502,Partner,Opportunity,Retail,11-50,18560,Eva Rodriguez,2024-08-25,
LEAD-010940,"Fitzgerald, Holmes and Cole",24596,Cold Outbound,Opportunity,Manufacturing,51-200,57744,Carol Williams,2024-05-16,
LEAD-010941,Powers-Graham,40572,Website,Opportunity,Professional Services,11-50,15619,Bob Martinez,2024-01-31,
LEAD-010942,Lewis Inc,59199,Website,New,Healthcare,51-200,20223,Bob Martinez,2024-09-25,
LEAD-010943,Hartman-Montgomery,50349,Referral,Qualified,Finance,11-50,5923,Eva Rodriguez,2024-06-24,
LEAD-010944,Haynes Ltd,53307,Partner,New,Healthcare,500+,460983,Alice Chen,2024-03-14,
LEAD-010945,Cunningham PLC,03946,Website,Qualified,Technology,1-10,3094,Eva Rodriguez,2024-01-16,
LEAD-010946,Wilson-Rodriguez,37552,Website,New,Technology,11-50,16476,Eva Rodriguez,2024-07-12,
LEAD-010947,Williams-Rush,47186,Cold Outbound,Opportunity,Technology,51-200,61911,Carol Williams,2024-09-03,
LEAD-010948,Anderson Inc,09158,Cold Outbound,Qualified,Retail,51-200,57704,Bob Martinez,2024-02-25,
LEAD-010949,Olsen-Dudley,96474,Partner,Opportunity,Professional Services,51-200,50756,Bob Martinez,2024-04-19,
LEAD-010950,Anderson Ltd,48910,Website,Won,Healthcare,1-10,4904,Bob Martinez,2024-12-27,
LEAD-010951,"Hardy, Young and Robbins",18628,Cold Outbound,Won,Finance,201-500,145064,Bob Martinez,2024-03-22,2024-09-13
LEAD-010952,"Miller, Torres and Lewis",53753,Website,Qualified,Technology,51-200,45303,Eva Rodriguez,2024-12-13,
LEAD-010953,Reynolds Group,97317,Event,Opportunity,Manufacturing,51-200,36045,Carol Williams,2024-11-30,
LEAD-010954,"Hobbs, Ruiz and Gregory",54675,Website,New,Other,11-50,11523,Eva Rodriguez,2024-08-14,
LEAD-010955,Williams-Wilson,79619,Cold Outbound,Lost,Retail,201-500,144326,Eva Rodriguez,2024-07-23,2024-11-19
LEAD-010956,"Carpenter, Merritt and Conner",15928,Event,New,Finance,11-50,10337,David Johnson,2024-05-23,
LEAD-010957,Gardner-Chavez,31942,Referral,Opportunity,Professional Services,11-50,20263,Bob Martinez,2024-08-14,
LEAD-010958,Mcintyre Group,15893,Event,Opportunity,Technology,201-500,146623,Eva Rodriguez,2024-05-05,
LEAD-010959,"Wood, Nielsen and Morales",24325,Event,Opportunity,Finance,11-50,10860,Eva Rodriguez,2024-06-05,
LEAD-010960,Anderson-Powell,23798,Website,Lost,Retail,201-500,133165,Eva Rodriguez,2024-10-08,2024-12-08
LEAD-010961,Morgan-Hicks,95044,Cold Outbound,Qualified,Technology,1-10,2717,Eva Rodriguez,2024-04-20,
LEAD-010962,"Bennett, Carpenter and Clark",09569,Event,Opportunity,Other,201-500,113243,Alice Chen,2024-11-11,
LEAD-010963,Murray-Arnold,45903,Website,Opportunity,Retail,11-50,13205,Alice Chen,2024-12-01,
LEAD-010964,Stone Inc,47290,Website,Opportunity,Other,51-200,72486,Eva Rodriguez,2024-09-07,
LEAD-010965,"Stevens, Jones and Small",65738,Referral,New,Retail,51-200,24284,Carol Williams,2024-07-24,
LEAD-010966,Chen-Ramirez,08423,Website,Opportunity,Manufacturing,51-200,50898,Eva Rodriguez,2024-03-01,
LEAD-010967,"Freeman, Green and Hicks",33988,Cold Outbound,Qualified,Technology,11-50,19949,Carol Williams,2024-03-07,
LEAD-010968,Parker-Hall,80118,Referral,New,Professional Services,500+,588876,Alice Chen,2024-11-16,
LEAD-010969,Sullivan Group,07337,Cold Outbound,Opportunity,Finance,51-200,64221,Eva Rodriguez,2024-04-21,
LEAD-010970,Ryan-Sanders,96789,Event,Lost,Healthcare,11-50,22708,Bob Martinez,2024-06-27,2024-08-22
LEAD-010971,Wilson PLC,10465,Referral,Qualified,Technology,201-500,31548,Bob Martinez,2024-06-07,
LEAD-010972,Fox Ltd,64697,Referral,Opportunity,Healthcare,500+,589334,David Johnson,2024-10-05,
LEAD-010973,Newman-Phillips,58880,Event,Opportunity,Healthcare,1-10,4062,David Johnson,2024-06-29,
LEAD-010974,Chapman-Kim,68380,Partner,New,Other,201-500,286046,Eva Rodriguez,2024-10-14,
LEAD-010975,Brooks-Martinez,31310,Referral,New,Manufacturing,201-500,161089,Alice Chen,2024-09-25,
LEAD-010976,May Ltd,13915,Referral,Opportunity,Healthcare,201-500,58765,Bob Martinez,2024-09-05,
LEAD-010977,"Gallegos, Berger and Garcia",54947,Website,Opportunity,Professional Services,11-50,18528,Eva Rodriguez,2024-07-11,
LEAD-010978,Wyatt-Martinez,28500,Website,New,Other,500+,732266,Eva Rodriguez,2024-11-03,
LEAD-010979,Ramirez-Saunders,83460,Cold Outbound,Opportunity,Finance,201-500,163045,Bob Martinez,2024-05-16,
LEAD-010980,Stanley-Harper,83964,Cold Outbound,New,Technology,1-10,5297,Carol Williams,2024-11-09,
LEAD-010981,Ramsey PLC,94765,Website,Lost,Retail,201-500,111216,Bob Martinez,2024-01-24,2024-03-25
LEAD-010982,Barry-May,40968,Website,Opportunity,Other,201-500,106719,Eva Rodriguez,2024-09-02,
LEAD-010983,"Brooks, Novak and Johnson",03084,Partner,Qualified,Healthcare,11-50,13317,Alice Chen,2024-01-28,
LEAD-010984,Gonzalez-Parsons,34866,Website,Qualified,Retail,51-200,63378,David Johnson,2024-02-10,
LEAD-010985,Ruiz LLC,77538,Website,Lost,Manufacturing,51-200,38500,Alice Chen,2024-03-09,2024-05-23
LEAD-010986,Little PLC,82598,Website,Qualified,Professional Services,201-500,202319,Bob Martinez,2024-08-03,
LEAD-010987,Reyes-Vazquez,34361,Event,Opportunity,Other,11-50,6257,Bob Martinez,2024-01-21,
LEAD-010988,Diaz-French,82614,Cold Outbound,New,Professional Services,201-500,173039,Bob Martinez,2024-03-04,
LEAD-010989,York-Garcia,61992,Referral,Opportunity,Professional Services,201-500,174822,Alice Chen,2024-04-22,
LEAD-010990,"Schmidt, Jordan and Moore",85708,Referral,Qualified,Healthcare,1-10,8379,Alice Chen,2024-06-05,
LEAD-010991,Gaines-Malone,98654,Referral,Opportunity,Manufacturing,11-50,17105,Bob Martinez,2024-04-14,
LEAD-010992,Kim and Sons,66729,Website,New,Retail,11-50,18309,Carol Williams,2024-10-16,
LEAD-010993,Casey Inc,24727,Event,Qualified,Technology,11-50,12154,Carol Williams,2024-02-19,
LEAD-010994,Hill Inc,55340,Content,Qualified,Professional Services,201-500,248544,Alice Chen,2024-04-23,
LEAD-010995,"Sullivan, Ellis and Bennett",20998,Website,Opportunity,Retail,51-200,50416,Bob Martinez,2024-10-04,
LEAD-010996,Finley Ltd,14506,Referral,Won,Healthcare,201-500,110963,Carol Williams,2024-10-08,
LEAD-010997,Palmer-Barnes,82146,Website,Won,Professional Services,11-50,21100,Carol Williams,2024-06-08,2024-09-08
LEAD-010998,Sampson-Gonzales,49513,Cold Outbound,Opportunity,Manufacturing,1-10,7336,David Johnson,2024-01-14,
LEAD-010999,Berry and Sons,15864,Event,Opportunity,Retail,11-50,9439,Carol Williams,2024-10-12,
LEAD-011000,"Peterson, Le and Branch",26076,Website,New,Finance,500+,524395,Bob Martinez,2024-11-02,
LEAD-011001,Brown Ltd,00641,Website,New,Retail,51-200,45074,Carol Williams,2024-06-13,
LEAD-011002,"Reed, Sanders and Carroll",82862,Referral,Qualified,Manufacturing,51-200,25611,Carol Williams,2024-02-14,
LEAD-011003,"Le, Pollard and Herman",68637,Cold Outbound,Qualified,Finance,201-500,142851,Eva Rodriguez,2024-04-08,
LEAD-011004,Caldwell-Martinez,52526,Cold Outbound,Lost,Other,51-200,67013,Alice Chen,2024-04-07,2024-08-27
LEAD-011005,"Meadows, Jones and Whitehead",04073,Website,New,Professional Services,201-500,137345,Alice Chen,2024-11-06,
LEAD-011006,Norton Ltd,22867,Website,Won,Other,51-200,53047,Carol Williams,2024-01-13,2024-03-09
LEAD-011007,"Hudson, Vasquez and Francis",39491,Referral,Opportunity,Retail,51-200,53527,Bob Martinez,2024-01-23,
LEAD-011008,Thomas-Dougherty,13161,Website,Won,Technology,500+,490323,Carol Williams,2024-11-20,
LEAD-011009,Wilson-Richmond,61613,Referral,Won,Technology,51-200,63283,Carol Williams,2024-05-02,2024-09-19
LEAD-011010,Guzman Group,77865,Event,Opportunity,Retail,51-200,43636,Bob Martinez,2024-11-03,
LEAD-011011,Zamora Group,04100,Website,Lost,Professional Services,500+,482533,Bob Martinez,2024-05-11,2024-07-17
LEAD-011012,"Jordan, Young and Avery",89465,Referral,Opportunity,Healthcare,11-50,13686,Eva Rodriguez,2024-11-05,
LEAD-011013,Nelson and Sons,24027,Content,New,Professional Services,201-500,172521,Bob Martinez,2024-01-13,
LEAD-011014,Serrano-Barrera,28942,Content,Lost,Other,51-200,61872,Eva Rodriguez,2024-01-31,2024-03-24
LEAD-011015,"Williams, Gibson and Jackson",19297,Website,Qualified,Professional Services,1-10,5822,David Johnson,2024-08-06,
LEAD-011016,King-Velazquez,78810,Referral,New,Professional Services,500+,471652,David Johnson,2024-12-04,
LEAD-011017,Gaines-Knight,96691,Cold Outbound,Lost,Manufacturing,201-500,102987,Carol Williams,2024-06-04,2024-09-09
LEAD-011018,Randolph-Martin,95871,Cold Outbound,Qualified,Finance,1-10,4628,Eva Rodriguez,2024-06-03,
LEAD-011019,Miller Group,91065,Referral,New,Finance,11-50,18925,Bob Martinez,2024-09-05,
LEAD-011020,Contreras-Moreno,28475,Referral,Won,Finance,51-200,48656,David Johnson,2024-12-17,
LEAD-011021,"Hines, Black and Wilson",08855,Website,New,Healthcare,201-500,142344,Bob Martinez,2024-11-09,
LEAD-011022,Johnson LLC,23061,Website,Lost,Professional Services,500+,476772,David Johnson,2024-09-23,2024-10-30
LEAD-011023,"Hernandez, Clark and Walker",22049,Partner,New,Professional Services,500+,761893,Alice Chen,2024-02-27,
LEAD-011024,Owens LLC,06299,Partner,New,Other,51-200,61787,Eva Rodriguez,2024-04-14,
LEAD-011025,Flynn-Pham,52606,Cold Outbound,Won,Healthcare,201-500,89155,Carol Williams,2024-09-10,2024-12-13
LEAD-011026,Soto LLC,37025,Event,Qualified,Healthcare,51-200,69036,Alice Chen,2024-08-01,
LEAD-011027,"Lynch, Dunn and Ortiz",37036,Website,Qualified,Technology,51-200,55541,Alice Chen,2024-11-23,
LEAD-011028,Howe Ltd,22693,Website,New,Manufacturing,51-200,57846,Eva Rodriguez,2024-06-11,
LEAD-011029,Foster Ltd,48529,Website,Won,Other,11-50,18355,Carol Williams,2024-05-06,2024-09-05
LEAD-011030,"Collins, Mcdonald and Wright",86836,Website,New,Finance,1-10,4540,Alice Chen,2024-08-16,
LEAD-011031,"Harrison, Anderson and Barron",39538,Partner,Qualified,Retail,1-10,7378,David Johnson,2024-09-17,
LEAD-011032,Jones-Cruz,98053,Website,Won,Professional Services,51-200,71289,Alice Chen,2024-10-21,
LEAD-011033,Collins Ltd,50315,Website,Won,Healthcare,11-50,11392,Bob Martinez,2024-01-29,2024-03-14
LEAD-011034,Hernandez PLC,56503,Event,Qualified,Manufacturing,201-500,278707,Carol Williams,2024-09-14,
LEAD-011035,"Banks, Richardson and Carter",77440,Event,New,Retail,1-10,3532,Eva Rodriguez,2024-10-17,
LEAD-011036,Todd LLC,26506,Cold Outbound,New,Manufacturing,11-50,5170,Carol Williams,2024-07-09,
LEAD-011037,Camacho-Jackson,87039,Event,Qualified,Professional Services,51-200,81989,Bob Martinez,2024-06-09,
LEAD-011038,Middleton-Johnson,01891,Content,Opportunity,Healthcare,1-10,4924,Alice Chen,2024-03-20,
LEAD-011039,Gutierrez-Wilcox,22570,Event,Qualified,Other,11-50,11638,Carol Williams,2024-04-02,
LEAD-011040,Roth-Baird,36444,Referral,Won,Finance,500+,343457,Alice Chen,2024-06-03,2024-07-03
LEAD-011041,"Adams, Nguyen and Ewing",52565,Website,Qualified,Professional Services,51-200,52724,Carol Williams,2024-01-04,
LEAD-011042,Medina-Merritt,47330,Cold Outbound,Opportunity,Finance,1-10,4738,Eva Rodriguez,2024-12-04,
LEAD-011043,Miller PLC,04612,Website,Qualified,Manufacturing,11-50,18233,Eva Rodriguez,2024-12-19,
LEAD-011044,Flores-Long,31344,Website,Qualified,Professional Services,11-50,15866,Bob Martinez,2024-03-09,
LEAD-011045,Nunez Group,79826,Cold Outbound,Lost,Retail,500+,432955,Alice Chen,2024-01-28,2024-06-21
LEAD-011046,Jones Group,67174,Event,Qualified,Finance,51-200,65017,David Johnson,2024-05-10,
LEAD-011047,White PLC,93748,Cold Outbound,Qualified,Technology,500+,318937,David Johnson,2024-03-07,
LEAD-011048,"Gibson, Hogan and Perkins",53640,Cold Outbound,New,Other,11-50,18488,Carol Williams,2024-08-19,
LEAD-011049,Raymond-Farmer,17637,Event,Opportunity,Healthcare,51-200,34227,Bob Martinez,2024-12-07,
LEAD-011050,"Thomas, Bailey and Payne",09766,Website,Qualified,Finance,201-500,189542,David Johnson,2024-08-02,
LEAD-011051,Rivera-Callahan,51653,Website,Opportunity,Other,1-10,5573,Bob Martinez,2024-02-03,
LEAD-011052,Sullivan-Frazier,21707,Referral,Qualified,Finance,201-500,82585,Carol Williams,2024-03-03,
LEAD-011053,"Green, Mcintyre and Cox",68763,Event,Opportunity,Retail,201-500,139721,Alice Chen,2024-12-14,
LEAD-011054,"Davila, Mcdowell and Graham",02343,Partner,Won,Healthcare,11-50,18900,David Johnson,2024-07-13,2024-11-27
LEAD-011055,"Castro, Young and Bates",06746,Referral,Lost,Manufacturing,500+,499738,Eva Rodriguez,2024-07-18,2024-10-31
LEAD-011056,Quinn and Sons,62354,Partner,Opportunity,Professional Services,11-50,17542,Alice Chen,2024-07-17,
LEAD-011057,Long Ltd,15231,Cold Outbound,Opportunity,Retail,201-500,158127,Carol Williams,2024-05-16,
LEAD-011058,"Johnston, Christian and Perry",53691,Partner,New,Manufacturing,51-200,44902,Alice Chen,2024-05-28,
LEAD-011059,"Holmes, Weaver and Johnson",77681,Referral,Opportunity,Healthcare,11-50,13046,Alice Chen,2024-05-23,
LEAD-011060,Rogers-Williams,06984,Cold Outbound,Won,Retail,1-10,3987,David Johnson,2024-03-13,2024-04-13
LEAD-011061,Washington LLC,02273,Content,Qualified,Other,51-200,49308,David Johnson,2024-08-27,
LEAD-011062,Holt Ltd,02566,Referral,Opportunity,Other,1-10,6182,Alice Chen,2024-04-19,
LEAD-011063,Russo-Montgomery,73942,Website,Opportunity,Healthcare,500+,459481,Eva Rodriguez,2024-01-14,
LEAD-011064,Jacobson Group,11903,Referral,Opportunity,Healthcare,1-10,5653,Bob Martinez,2024-04-12,
LEAD-011065,Fleming and Sons,62402,Website,Lost,Other,1-10,7291,Carol Williams,2024-04-22,2024-08-30
LEAD-011066,Holloway-Porter,75046,Content,Won,Finance,201-500,99365,Carol Williams,2024-03-29,2024-06-11
LEAD-011067,"Thompson, Thomas and Russell",95369,Referral,Won,Professional Services,51-200,36750,Bob Martinez,2024-09-30,2024-11-10
LEAD-011068,"Howell, Sawyer and Murphy",21184,Referral,Won,Professional Services,11-50,16247,Bob Martinez,2024-07-12,2024-09-26
LEAD-011069,Figueroa-Martinez,32794,Referral,Opportunity,Technology,201-500,106155,Alice Chen,2024-10-10,
LEAD-011070,"Hodges, Case and Simon",67447,Referral,Opportunity,Other,201-500,197733,David Johnson,2024-03-24,
LEAD-011071,Walton Inc,89504,Content,Won,Professional Services,201-500,139938,David Johnson,2024-07-02,2024-11-08
LEAD-011072,Yates PLC,11704,Partner,Qualified,Finance,51-200,46705,David Johnson,2024-10-30,
LEAD-011073,"Calderon, Carr and Garcia",87935,Partner,Lost,Technology,1-10,4298,Eva Rodriguez,2024-06-10,2024-08-15
LEAD-011074,Ortega Inc,77771,Content,Won,Retail,201-500,237010,Carol Williams,2024-11-06,
LEAD-011075,"Fuentes, Johnson and Ferguson",95374,Website,Qualified,Manufacturing,201-500,162804,Carol Williams,2024-01-25,
LEAD-011076,Smith-Clark,52148,Website,Opportunity,Retail,51-200,53427,Carol Williams,2024-10-07,
LEAD-011077,Kim LLC,40102,Referral,Opportunity,Technology,11-50,10999,Alice Chen,2024-05-07,
LEAD-011078,Lopez LLC,79444,Referral,Qualified,Professional Services,51-200,50449,Eva Rodriguez,2024-04-10,
LEAD-011079,Price and Sons,18045,Event,Opportunity,Healthcare,51-200,39774,Alice Chen,2024-09-24,
LEAD-011080,"Page, Washington and Lopez",19860,Referral,Qualified,Professional Services,51-200,80606,Alice Chen,2024-02-09,
LEAD-011081,Barajas-Young,42455,Website,Qualified,Retail,51-200,50709,Carol Williams,2024-01-20,
LEAD-011082,Long PLC,25089,Partner,Qualified,Healthcare,1-10,5164,Bob Martinez,2024-10-28,
LEAD-011083,Knight Group,33741,Event,Qualified,Other,11-50,15010,Alice Chen,2024-05-20,
LEAD-011084,Miller Ltd,52226,Website,Qualified,Other,201-500,62431,David Johnson,2024-05-11,
LEAD-011085,"Hinton, Harrington and Henderson",72150,Website,Qualified,Retail,51-200,46811,Bob Martinez,2024-06-03,
LEAD-011086,Hampton LLC,78212,Website,Opportunity,Retail,51-200,50647,Eva Rodriguez,2024-10-31,
LEAD-011087,Koch-Walker,76661,Referral,Qualified,Finance,11-50,10489,Carol Williams,2024-06-14,
LEAD-011088,Li-Smith,96897,Cold Outbound,Opportunity,Retail,51-200,45295,Eva Rodriguez,2024-05-12,
LEAD-011089,Morris-Hernandez,75862,Partner,Qualified,Retail,1-10,2443,Eva Rodriguez,2024-06-06,
LEAD-011090,Manning-Knox,63271,Referral,Qualified,Finance,1-10,7977,David Johnson,2024-01-26,
LEAD-011091,"Davis, Miller and Gaines",18144,Website,New,Professional Services,11-50,18559,Carol Williams,2024-09-12,
LEAD-011092,Chavez and Sons,97077,Referral,Lost,Professional Services,11-50,21070,Eva Rodriguez,2024-08-10,
LEAD-011093,Aguilar Inc,70930,Referral,Qualified,Manufacturing,51-200,51634,Carol Williams,2024-04-12,
LEAD-011094,Rivera-Diaz,07607,Partner,Opportunity,Healthcare,11-50,14718,Eva Rodriguez,2024-10-28,
LEAD-011095,Pineda-Reynolds,91603,Referral,Opportunity,Technology,500+,642061,David Johnson,2024-09-15,
LEAD-011096,"Peterson, Bullock and Brown",50074,Event,New,Healthcare,1-10,4821,David Johnson,2024-06-26,
LEAD-011097,"Berg, Banks and Ward",81772,Referral,Opportunity,Healthcare,11-50,16198,Bob Martinez,2024-08-28,
LEAD-011098,"Jones, Rubio and Gray",54562,Partner,New,Finance,1-10,8704,Eva Rodriguez,2024-08-15,
LEAD-011099,Sullivan-Yang,18577,Content,Opportunity,Professional Services,51-200,44684,Bob Martinez,2024-03-17,
LEAD-011100,Hill-Torres,93462,Referral,Qualified,Technology,11-50,17432,Alice Chen,2024-08-10,
LEAD-011101,Parks-Abbott,31236,Content,Opportunity,Technology,1-10,3173,Eva Rodriguez,2024-06-23,
LEAD-011102,"Smith, Adams and Clay",33523,Event,Won,Other,51-200,42435,Eva Rodriguez,2024-03-01,2024-08-10
LEAD-011103,Lawson-York,20860,Cold Outbound,Lost,Professional Services,11-50,6781,David Johnson,2024-06-15,2024-08-07
LEAD-011104,Wilson Group,62022,Event,Opportunity,Professional Services,11-50,9827,Alice Chen,2024-10-23,
LEAD-011105,Erickson-Hill,24238,Referral,New,Healthcare,11-50,12614,Bob Martinez,2024-02-26,
LEAD-011106,Hodge Ltd,40021,Referral,Opportunity,Retail,51-200,37336,David Johnson,2024-02-20,
LEAD-011107,"Rodriguez, Moran and Garza",63359,Content,Opportunity,Other,11-50,16687,David Johnson,2024-03-15,
LEAD-011108,"Davis, Oconnor and Pham",76042,Referral,New,Professional Services,51-200,61189,Eva Rodriguez,2024-01-11,
LEAD-011109,Scott and Sons,14126,Cold Outbound,Opportunity,Other,51-200,74752,Carol Williams,2024-06-25,
LEAD-011110,Garcia-Stanley,77954,Website,Qualified,Professional Services,11-50,11497,Eva Rodriguez,2024-12-26,
LEAD-011111,Fernandez-Chandler,43352,Website,New,Technology,201-500,217506,Eva Rodriguez,2024-01-06,
LEAD-011112,"Moss, Young and Wells",03698,Referral,Qualified,Healthcare,51-200,90753,David Johnson,2024-04-25,
LEAD-011113,Clark-Blanchard,11979,Event,Opportunity,Manufacturing,500+,530545,Carol Williams,2024-03-25,
LEAD-011114,Santos-Dennis,88591,Event,Opportunity,Healthcare,51-200,65022,David Johnson,2024-10-02,
LEAD-011115,Davies-Jones,58106,Cold Outbound,Qualified,Retail,11-50,7916,Alice Chen,2024-01-31,
LEAD-011116,"Nunez, Chen and Brown",50402,Cold Outbound,Lost,Other,1-10,5992,Carol Williams,2024-03-30,2024-05-22
LEAD-011117,Malone LLC,58990,Referral,Won,Other,1-10,4416,Alice Chen,2024-08-31,2024-12-24
LEAD-011118,Miles LLC,28180,Referral,Opportunity,Retail,201-500,186018,David Johnson,2024-04-04,
LEAD-011119,"Schultz, Landry and Jackson",40175,Referral,Opportunity,Retail,1-10,3825,Carol Williams,2024-02-11,
LEAD-011120,Owen-Stephens,18948,Event,New,Technology,201-500,147571,Eva Rodriguez,2024-09-24,
LEAD-011121,"Thomas, Sanders and Ryan",75161,Event,New,Healthcare,201-500,189929,Alice Chen,2024-09-07,
LEAD-011122,"Barrera, Scott and Barton",90645,Website,New,Technology,51-200,67262,Carol Williams,2024-01-17,
LEAD-011123,Noble LLC,45926,Partner,New,Finance,11-50,19740,Eva Rodriguez,2024-06-27,
LEAD-011124,Craig Group,75592,Partner,Qualified,Finance,1-10,7289,Bob Martinez,2024-09-23,
LEAD-011125,Avila Ltd,84964,Cold Outbound,Won,Other,11-50,14679,Carol Williams,2024-07-18,2024-12-11
LEAD-011126,Simmons and Sons,48885,Event,Qualified,Other,500+,442542,Bob Martinez,2024-04-23,
LEAD-011127,"Jacobs, Rodriguez and Turner",33112,Event,Qualified,Manufacturing,11-50,14948,Alice Chen,2024-10-10,
LEAD-011128,Morgan-Gonzalez,68303,Website,Opportunity,Professional Services,51-200,22380,Alice Chen,2024-06-17,
LEAD-011129,Buchanan Group,61573,Referral,Won,Retail,51-200,47084,Carol Williams,2024-09-25,
LEAD-011130,Allison-Miller,13669,Partner,Qualified,Finance,201-500,173797,Eva Rodriguez,2024-06-15,
